# [HASH] 0004033:d271c42cd0d562b6c8fd2ad766895c9a2c3c75f140c7e002477121085b2ad8fb26880387cf0fc2fe8c042e37cb2b665583db42274975ec50866b94487c7ac117                                                                                                                                                                                                                                                                                                                                                                               
# [VV] SN:5WNGC_0012 HW:1.02pro FW:1.32
# [PILOTE] Jofresa
# [CALIB] 1.27
t;GNSS_fix;GNSS_time;GNSS_lat;GNSS_lon;GNSS_alt;GNSS_speed;GNSS_head;compass_head;pitch;roll;G_force;vario;DP;T_sensor;A0_cor_DP;A1_cor_DP;P_stat;air_T;air_RH;wind_origin;wind_vel
631.11;1;2026-01-21 11:57:17.60;46.402572;6.920771;619.69;9.23;48;44;-3;-6;1.00;-3.97;106.1;2.7;0.0;0.00;932404;2.69;79.10;22;1.6
631.29;1;2026-01-21 11:57:17.80;46.402584;6.920790;618.91;9.56;48;44;-7;-6;1.07;-3.77;113.5;2.7;0.0;0.00;932470;2.69;79.12;21;1.6
631.54;1;2026-01-21 11:57:18.00;46.402596;6.920809;618.15;9.80;48;44;-11;-7;1.03;-3.57;129.9;2.7;0.0;0.00;932498;2.69;79.12;21;1.6
631.70;1;2026-01-21 11:57:18.20;46.402608;6.920829;617.40;10.16;47;43;-6;-7;0.94;-3.65;137.3;2.7;0.0;0.00;932509;2.68;79.12;21;1.6
631.88;1;2026-01-21 11:57:18.40;46.402624;6.920849;616.63;10.37;47;41;-7;-6;0.87;-3.99;143.1;2.7;0.0;0.00;932553;2.66;79.12;21;1.6
632.09;1;2026-01-21 11:57:18.60;46.402632;6.920869;615.84;10.64;46;40;-8;-5;0.92;-4.08;151.1;2.7;0.0;0.00;932631;2.68;79.13;21;1.6
632.29;1;2026-01-21 11:57:18.80;46.402648;6.920889;615.01;10.83;46;39;-9;-5;0.90;-4.26;156.8;2.7;0.0;0.00;932706;2.68;79.13;21;1.6
632.52;1;2026-01-21 11:57:19.00;46.402664;6.920910;614.13;11.25;45;40;-7;-4;1.14;-4.13;164.6;2.7;0.0;0.00;932775;2.67;79.13;21;1.6
632.69;1;2026-01-21 11:57:19.20;46.402676;6.920931;613.33;11.41;45;40;-6;-4;1.16;-4.04;164.5;2.7;0.0;0.00;932846;2.68;79.13;21;1.6
632.89;1;2026-01-21 11:57:19.40;46.402692;6.920952;612.54;11.72;45;41;-7;-4;1.17;-3.76;165.1;2.7;0.0;0.00;932967;2.67;79.15;21;1.6
633.09;1;2026-01-21 11:57:19.60;46.402708;6.920975;611.83;11.99;45;42;-3;-4;1.01;-3.68;165.4;2.7;0.0;0.00;933101;2.67;79.14;20;1.5
633.28;1;2026-01-21 11:57:19.80;46.402724;6.920996;611.15;12.25;44;42;-6;-4;1.07;-3.55;168.9;2.7;0.0;0.00;933182;2.65;79.16;20;1.5
633.52;1;2026-01-21 11:57:20.00;46.402740;6.921019;610.51;12.52;44;39;-6;-4;1.06;-3.51;172.0;2.7;0.0;0.00;933276;2.64;79.16;19;1.5
633.71;1;2026-01-21 11:57:20.20;46.402756;6.921042;609.86;12.57;44;40;-1;-4;0.98;-3.59;172.7;2.7;0.0;0.00;933348;2.64;79.17;18;1.4
633.91;1;2026-01-21 11:57:20.40;46.402772;6.921066;609.22;12.75;45;40;-1;-5;1.03;-3.52;170.4;2.7;0.0;0.00;933435;2.64;79.18;17;1.4
634.09;1;2026-01-21 11:57:20.60;46.402792;6.921089;608.57;12.91;45;42;1;-5;1.17;-2.95;178.0;2.7;0.0;0.00;933468;2.63;79.18;16;1.4
634.29;1;2026-01-21 11:57:20.80;46.402804;6.921113;607.97;13.05;45;44;-3;-6;1.07;-2.86;182.4;2.7;0.0;0.00;933490;2.62;79.19;15;1.3
634.54;1;2026-01-21 11:57:21.00;46.402820;6.921138;607.40;13.26;45;44;1;-4;0.91;-3.16;176.9;2.7;0.0;0.00;933591;2.62;79.21;14;1.3
634.68;1;2026-01-21 11:57:21.20;46.402840;6.921162;606.82;13.25;45;43;1;-4;0.95;-3.23;178.6;2.7;0.0;0.00;933665;2.62;79.23;13;1.2
634.89;1;2026-01-21 11:57:21.40;46.402856;6.921187;606.22;13.41;44;43;0;-6;0.99;-3.03;183.1;2.7;0.0;0.00;933731;2.61;79.24;12;1.2
635.11;1;2026-01-21 11:57:21.60;46.402872;6.921211;605.60;13.44;44;43;1;-7;1.04;-2.90;189.8;2.5;0.0;0.00;933730;2.61;79.26;11;1.2
635.29;1;2026-01-21 11:57:21.80;46.402892;6.921235;605.02;13.48;44;43;5;-7;1.00;-3.03;199.6;2.5;0.0;0.00;933729;2.61;79.28;10;1.1
635.52;1;2026-01-21 11:57:22.00;46.402908;6.921260;604.41;13.59;44;42;0;-7;1.00;-2.83;206.1;2.5;0.0;0.00;933761;2.61;79.31;9;1.1
635.68;1;2026-01-21 11:57:22.20;46.402928;6.921284;603.82;13.69;44;41;1;-7;1.03;-2.85;217.4;2.5;0.0;0.00;933773;2.61;79.33;9;1.1
635.89;1;2026-01-21 11:57:22.40;46.402948;6.921309;603.24;13.69;43;42;3;-6;1.05;-2.69;230.4;2.5;0.0;0.00;933773;2.61;79.33;10;1.1
636.09;1;2026-01-21 11:57:22.60;46.402960;6.921334;602.69;13.74;43;41;1;-5;1.04;-2.90;232.0;2.5;0.0;0.00;933812;2.60;79.36;10;1.1
636.28;1;2026-01-21 11:57:22.80;46.402980;6.921358;602.14;13.80;43;41;0;-4;1.06;-2.68;238.5;2.5;0.0;0.00;933877;2.60;79.38;11;1.2
636.53;1;2026-01-21 11:57:23.00;46.403000;6.921382;601.62;13.82;42;41;-1;-4;1.11;-2.30;243.1;2.5;0.0;0.00;933938;2.58;79.39;12;1.2
636.69;1;2026-01-21 11:57:23.20;46.403020;6.921407;601.12;13.91;42;40;1;-5;1.06;-2.36;241.5;2.5;0.0;0.00;933982;2.57;79.40;12;1.2
636.90;1;2026-01-21 11:57:23.40;46.403040;6.921430;600.65;13.78;42;39;0;-3;1.07;-1.95;238.6;2.5;0.0;0.00;934062;2.57;79.41;13;1.3
637.10;1;2026-01-21 11:57:23.60;46.403056;6.921454;600.21;13.74;42;39;1;-4;1.05;-2.08;231.2;2.5;0.0;0.00;934138;2.56;79.42;13;1.3
637.30;1;2026-01-21 11:57:23.80;46.403072;6.921478;599.79;13.74;42;40;-1;-5;1.03;-2.28;222.6;2.5;0.0;0.00;934231;2.55;79.44;13;1.3
637.54;1;2026-01-21 11:57:24.00;46.403092;6.921501;599.38;13.68;42;41;3;-4;1.05;-1.98;217.6;2.5;0.0;0.00;934363;2.55;79.47;14;1.3
637.69;1;2026-01-21 11:57:24.20;46.403112;6.921525;598.98;13.55;41;41;2;-4;1.03;-2.04;219.1;2.5;0.0;0.00;934412;2.54;79.47;14;1.3
637.89;1;2026-01-21 11:57:24.40;46.403128;6.921548;598.60;13.53;41;42;0;-4;1.01;-1.75;222.0;2.5;0.0;0.00;934445;2.56;79.50;14;1.3
638.10;1;2026-01-21 11:57:24.60;46.403148;6.921571;598.21;13.38;41;41;4;-3;0.97;-1.78;223.1;2.5;0.0;0.00;934454;2.55;79.51;14;1.3
638.28;1;2026-01-21 11:57:24.80;46.403164;6.921594;597.82;13.34;41;41;4;-4;0.98;-1.84;221.1;2.5;0.0;0.00;934466;2.55;79.53;15;1.3
638.53;1;2026-01-21 11:57:25.00;46.403184;6.921617;597.42;13.29;41;40;1;-3;0.98;-1.86;213.6;2.5;0.0;0.00;934540;2.56;79.56;15;1.3
638.69;1;2026-01-21 11:57:25.20;46.403204;6.921639;597.01;13.14;41;40;4;-3;0.99;-1.89;213.9;2.5;0.0;0.00;934591;2.55;79.57;15;1.3
638.90;1;2026-01-21 11:57:25.40;46.403216;6.921662;596.58;13.12;41;41;1;-3;0.94;-1.91;212.6;2.5;0.0;0.00;934639;2.55;79.59;15;1.4
639.10;1;2026-01-21 11:57:25.60;46.403236;6.921684;596.14;13.06;40;41;2;-3;0.91;-2.38;211.7;2.5;0.0;0.00;934672;2.55;79.61;15;1.4
639.28;1;2026-01-21 11:57:25.80;46.403256;6.921705;595.65;13.03;39;41;2;-3;1.02;-2.15;211.2;2.5;0.0;0.00;934721;2.55;79.62;15;1.4
639.53;1;2026-01-21 11:57:26.00;46.403276;6.921726;595.19;12.98;39;39;1;-4;1.03;-1.89;209.3;2.5;0.0;0.00;934765;2.54;79.65;15;1.4
639.71;1;2026-01-21 11:57:26.20;46.403288;6.921747;594.73;12.88;39;38;2;-4;0.94;-2.00;210.0;2.5;0.0;0.00;934790;2.53;79.66;15;1.4
639.94;1;2026-01-21 11:57:26.40;46.403308;6.921768;594.26;12.83;39;38;1;-4;0.98;-2.18;211.0;2.5;0.0;0.00;934839;2.53;79.68;15;1.4
640.08;1;2026-01-21 11:57:26.60;46.403328;6.921789;593.78;12.80;38;37;1;-5;0.98;-2.16;212.9;2.5;0.0;0.00;934875;2.53;79.69;16;1.4
640.30;1;2026-01-21 11:57:26.80;46.403344;6.921809;593.30;12.65;38;37;3;-4;1.03;-2.08;215.7;2.5;0.0;0.00;934921;2.53;79.72;16;1.5
640.53;1;2026-01-21 11:57:27.00;46.403364;6.921829;592.82;12.60;37;35;1;-5;1.02;-1.99;216.9;2.5;0.0;0.00;934954;2.53;79.73;16;1.5
640.69;1;2026-01-21 11:57:27.20;46.403380;6.921849;592.33;12.58;37;35;1;-5;1.00;-2.04;214.5;2.5;0.0;0.00;934992;2.54;79.74;16;1.5
640.90;1;2026-01-21 11:57:27.40;46.403400;6.921868;591.85;12.54;36;34;1;-5;0.93;-2.23;210.1;2.5;0.0;0.00;935073;2.54;79.76;16;1.6
641.08;1;2026-01-21 11:57:27.60;46.403416;6.921887;591.35;12.56;36;32;-1;-6;0.91;-2.54;209.1;2.5;0.0;0.00;935149;2.54;79.77;16;1.6
641.28;1;2026-01-21 11:57:27.80;46.403436;6.921905;590.81;12.50;35;31;-1;-6;0.90;-2.74;211.8;2.5;0.0;0.00;935227;2.53;79.80;16;1.6
641.53;1;2026-01-21 11:57:28.00;46.403452;6.921923;590.23;12.49;34;31;-2;-7;0.96;-2.89;216.7;2.5;0.0;0.00;935281;2.54;79.81;16;1.7
641.70;1;2026-01-21 11:57:28.20;46.403472;6.921941;589.61;12.43;33;31;-1;-8;0.98;-2.94;219.2;2.5;0.0;0.00;935323;2.54;79.82;16;1.7
641.90;1;2026-01-21 11:57:28.40;46.403492;6.921958;589.00;12.43;32;31;-2;-7;1.01;-3.19;221.0;2.5;0.0;0.00;935403;2.53;79.84;15;1.7
642.09;1;2026-01-21 11:57:28.60;46.403512;6.921975;588.38;12.51;31;31;-2;-7;0.95;-2.97;226.8;2.5;0.0;0.00;935460;2.53;79.86;15;1.8
642.29;1;2026-01-21 11:57:28.80;46.403532;6.921992;587.74;12.55;30;30;-3;-8;0.95;-3.10;225.6;2.5;0.0;0.00;935518;2.54;79.88;15;1.8
642.53;1;2026-01-21 11:57:29.00;46.403548;6.922008;587.08;12.56;30;30;-2;-7;0.99;-3.16;230.8;2.5;0.0;0.00;935564;2.53;79.90;15;1.9
642.70;1;2026-01-21 11:57:29.20;46.403572;6.922025;586.41;12.62;30;31;-3;-7;1.00;-2.84;239.1;2.5;0.0;0.00;935574;2.53;79.91;14;1.9
642.90;1;2026-01-21 11:57:29.40;46.403592;6.922040;585.73;12.68;29;30;-2;-5;1.02;-2.77;251.7;2.5;0.0;0.00;935561;2.52;79.93;14;2.0
643.08;1;2026-01-21 11:57:29.60;46.403612;6.922056;585.06;12.67;29;29;-4;-5;1.03;-2.97;255.3;2.5;0.0;0.00;935572;2.51;79.94;13;2.1
643.29;1;2026-01-21 11:57:29.80;46.403628;6.922072;584.40;12.67;29;28;-2;-4;1.03;-2.93;258.8;2.5;0.0;0.00;935657;2.51;79.95;13;2.1
643.53;1;2026-01-21 11:57:30.00;46.403652;6.922087;583.75;12.72;28;27;-1;-3;1.02;-2.90;253.0;2.5;0.0;0.00;935777;2.50;79.98;12;2.2
643.68;1;2026-01-21 11:57:30.20;46.403672;6.922103;583.11;12.76;28;25;-4;-3;1.00;-2.90;251.0;2.5;0.0;0.00;935831;2.50;79.98;12;2.3
643.88;1;2026-01-21 11:57:30.40;46.403692;6.922118;582.45;12.77;27;24;-1;-3;1.13;-2.74;251.2;2.5;0.0;0.00;935919;2.50;80.01;12;2.3
644.09;1;2026-01-21 11:57:30.60;46.403712;6.922133;581.86;12.73;27;25;0;-3;1.15;-1.93;263.8;2.5;0.0;0.00;935924;2.49;80.02;12;2.4
644.29;1;2026-01-21 11:57:30.80;46.403732;6.922149;581.30;12.76;28;24;-3;-2;1.03;-1.86;276.5;2.5;0.0;0.00;935869;2.49;80.04;11;2.4
644.52;1;2026-01-21 11:57:31.00;46.403752;6.922164;580.78;12.81;28;23;-4;0;1.03;-2.14;288.3;2.5;0.0;0.00;935819;2.49;80.07;11;2.5
644.68;1;2026-01-21 11:57:31.20;46.403776;6.922180;580.21;12.93;29;19;-4;0;0.99;-1.10;293.0;2.5;0.0;0.00;935832;2.49;80.08;10;2.6
644.89;1;2026-01-21 11:57:31.40;46.403792;6.922196;579.62;12.81;28;8;-3;3;0.93;-1.55;323.6;2.5;0.0;0.00;935672;2.48;80.11;4;2.9
645.10;1;2026-01-21 11:57:31.60;46.403812;6.922210;579.02;12.53;26;1;-9;6;1.49;-3.19;291.6;2.5;0.0;0.00;935742;2.48;80.12;357;3.2
645.29;1;2026-01-21 11:57:31.80;46.403836;6.922224;578.61;12.25;26;4;5;6;1.34;-3.45;250.3;2.5;0.0;0.00;936058;2.48;80.15;357;3.3
645.52;1;2026-01-21 11:57:32.00;46.403856;6.922237;578.33;11.75;25;25;6;0;1.80;-2.36;197.4;2.5;0.0;0.00;936663;2.49;80.18;357;3.3
645.70;1;2026-01-21 11:57:32.20;46.403868;6.922249;578.26;10.98;25;47;11;-4;1.71;-0.76;176.9;2.5;0.0;0.00;936881;2.50;80.20;357;3.3
645.91;1;2026-01-21 11:57:32.40;46.403888;6.922261;578.46;10.40;28;65;6;-4;1.23;0.27;158.7;2.5;0.0;0.00;936969;2.51;80.23;18;2.8
646.09;1;2026-01-21 11:57:32.60;46.403904;6.922272;578.78;9.63;28;72;11;-2;1.00;0.85;142.5;2.5;0.0;0.00;937000;2.52;80.24;36;2.8
646.30;1;2026-01-21 11:57:32.80;46.403916;6.922283;579.14;8.89;30;65;13;0;0.94;0.92;127.7;2.5;0.0;0.00;937030;2.53;80.27;36;2.8
646.54;1;2026-01-21 11:57:33.00;46.403932;6.922295;579.39;8.43;32;58;19;4;0.93;0.73;110.4;2.5;0.0;0.00;937036;2.54;80.29;36;2.7
646.70;1;2026-01-21 11:57:33.20;46.403944;6.922307;579.64;7.95;35;60;16;7;0.96;0.51;99.7;2.5;0.0;0.00;937042;2.54;80.31;36;2.7
646.89;1;2026-01-21 11:57:33.40;46.403948;6.922319;579.81;7.44;39;57;16;11;0.94;0.53;86.3;2.5;0.0;0.00;937086;2.56;80.33;35;2.6
647.09;1;2026-01-21 11:57:33.60;46.403960;6.922332;579.95;7.04;42;51;13;12;0.84;0.00;76.7;2.5;0.0;0.00;937117;2.57;80.35;35;2.6
647.30;1;2026-01-21 11:57:33.80;46.403968;6.922344;580.00;6.82;48;48;10;12;0.79;-0.42;67.9;2.5;0.0;0.00;937145;2.59;80.38;34;2.5
647.52;1;2026-01-21 11:57:34.00;46.403976;6.922358;579.94;6.54;51;46;13;12;0.74;-0.83;66.0;2.5;0.0;0.00;937158;2.59;80.39;33;2.5
647.69;1;2026-01-21 11:57:34.20;46.403984;6.922372;579.77;6.44;55;47;13;11;0.75;-1.36;65.5;2.5;0.0;0.00;937148;2.60;80.41;32;2.4
647.89;1;2026-01-21 11:57:34.40;46.403988;6.922386;579.34;6.43;58;50;8;9;0.73;-1.87;67.6;2.5;0.0;0.00;937136;2.60;80.42;31;2.4
648.10;1;2026-01-21 11:57:34.60;46.403996;6.922401;578.87;6.50;61;55;2;6;0.79;-2.29;72.3;2.5;0.0;0.00;937133;2.61;80.44;30;2.4
648.34;1;2026-01-21 11:57:34.80;46.404000;6.922416;578.47;6.57;65;63;4;3;0.99;-2.57;77.0;2.5;0.0;0.00;937148;2.61;80.45;30;2.4
648.52;1;2026-01-21 11:57:35.00;46.404004;6.922432;578.01;6.63;67;69;-2;0;1.08;-2.37;82.4;2.5;0.0;0.00;937163;2.62;80.46;30;2.4
648.69;1;2026-01-21 11:57:35.20;46.404008;6.922449;577.56;6.88;70;71;-1;-3;1.07;-2.32;85.6;2.5;0.0;0.00;937183;2.62;80.47;30;2.4
648.89;1;2026-01-21 11:57:35.40;46.404012;6.922467;577.07;7.03;71;70;-9;-7;0.97;-2.31;86.4;2.5;0.0;0.00;937228;2.62;80.49;30;2.4
649.09;1;2026-01-21 11:57:35.60;46.404020;6.922484;576.59;7.11;71;68;-1;-10;1.09;-2.50;83.2;2.5;0.0;0.00;937301;2.63;80.50;30;2.4
649.30;1;2026-01-21 11:57:35.80;46.404024;6.922501;576.11;7.01;71;65;-5;-12;1.15;-2.33;83.3;2.5;0.0;0.00;937376;2.64;80.52;31;2.4
649.55;1;2026-01-21 11:57:36.00;46.404028;6.922519;575.69;7.08;71;63;2;-16;1.24;-1.77;81.6;2.5;0.0;0.00;937461;2.65;80.54;30;2.4
649.69;1;2026-01-21 11:57:36.20;46.404028;6.922536;575.34;7.15;70;62;-2;-17;1.04;-1.73;82.8;2.5;0.0;0.00;937495;2.65;80.55;30;2.4
649.89;1;2026-01-21 11:57:36.40;46.404032;6.922554;575.02;7.17;69;61;-5;-17;0.91;-1.99;82.6;2.5;0.0;0.00;937541;2.66;80.55;30;2.4
650.09;1;2026-01-21 11:57:36.60;46.404036;6.922571;574.67;7.23;67;59;-4;-18;0.84;-2.42;79.6;2.5;0.0;0.00;937598;2.67;80.56;30;2.4
650.30;1;2026-01-21 11:57:36.80;46.404044;6.922588;574.25;7.06;65;56;3;-18;0.91;-2.68;74.1;2.5;0.0;0.00;937683;2.67;80.57;29;2.3
650.52;1;2026-01-21 11:57:37.00;46.404048;6.922604;573.77;7.20;62;53;-1;-18;0.90;-3.18;66.4;2.5;0.0;0.00;937809;2.68;80.58;29;2.3
650.69;1;2026-01-21 11:57:37.20;46.404056;6.922621;573.26;7.29;60;52;-2;-19;0.92;-3.33;67.3;2.5;0.0;0.00;937889;2.68;80.58;28;2.3
650.89;1;2026-01-21 11:57:37.40;46.404064;6.922637;572.73;7.37;58;50;-4;-18;0.94;-3.46;72.4;2.5;0.0;0.00;937954;2.68;80.59;28;2.2
651.09;1;2026-01-21 11:57:37.60;46.404072;6.922653;572.16;7.55;55;49;-1;-17;0.93;-3.77;77.4;2.5;0.0;0.00;937984;2.69;80.59;27;2.2
651.30;1;2026-01-21 11:57:37.80;46.404080;6.922670;571.54;7.99;53;48;-7;-16;0.92;-4.03;81.9;2.5;0.0;0.00;938035;2.71;80.58;27;2.1
651.55;1;2026-01-21 11:57:38.00;46.404092;6.922687;570.89;8.11;51;46;-9;-15;1.01;-4.03;87.8;2.5;0.0;0.00;938118;2.71;80.59;27;2.1
651.69;1;2026-01-21 11:57:38.20;46.404100;6.922704;570.23;8.28;50;45;-7;-13;0.96;-4.01;90.3;2.5;0.0;0.00;938168;2.71;80.59;27;2.0
651.89;1;2026-01-21 11:57:38.40;46.404108;6.922720;569.55;8.53;49;43;-6;-9;0.98;-4.09;98.5;2.5;0.0;0.00;938214;2.71;80.59;27;2.0
652.10;1;2026-01-21 11:57:38.60;46.404120;6.922737;568.85;8.79;48;44;-5;-7;0.97;-3.99;108.8;2.5;0.0;0.00;938240;2.70;80.59;27;2.0
652.30;1;2026-01-21 11:57:38.80;46.404128;6.922755;568.12;8.95;48;48;-3;-6;0.95;-4.04;120.2;2.5;0.0;0.00;938262;2.70;80.59;27;2.0
652.54;1;2026-01-21 11:57:39.00;46.404140;6.922773;567.34;9.29;47;49;-8;-4;0.93;-4.48;132.0;2.5;0.0;0.00;938281;2.67;80.58;27;2.0
652.71;1;2026-01-21 11:57:39.20;46.404152;6.922792;566.53;9.67;49;48;-7;-2;1.04;-4.16;139.7;2.5;0.0;0.00;938327;2.67;80.58;27;2.0
652.88;1;2026-01-21 11:57:39.40;46.404164;6.922811;565.72;9.77;49;46;-3;0;1.08;-3.85;150.6;2.5;0.0;0.00;938355;2.66;80.58;26;2.0
653.10;1;2026-01-21 11:57:39.60;46.404176;6.922830;564.95;9.87;50;46;1;2;1.02;-3.86;151.4;2.5;0.0;0.00;938415;2.67;80.60;26;2.0
653.29;1;2026-01-21 11:57:39.80;46.404188;6.922851;564.20;10.19;51;44;0;3;1.06;-3.86;151.8;2.5;0.0;0.00;938488;2.68;80.60;26;2.0
653.53;1;2026-01-21 11:57:40.00;46.404196;6.922872;563.45;10.37;52;43;0;3;1.06;-3.64;152.1;2.5;0.0;0.00;938619;2.67;80.60;26;2.0
653.68;1;2026-01-21 11:57:40.20;46.404208;6.922894;562.71;10.54;53;41;2;3;1.03;-3.44;155.3;2.5;0.0;0.00;938663;2.68;80.60;26;2.0
653.88;1;2026-01-21 11:57:40.40;46.404220;6.922917;562.00;10.77;54;41;-2;3;0.97;-3.72;157.3;2.5;0.0;0.00;938736;2.67;80.60;26;2.0
654.09;1;2026-01-21 11:57:40.60;46.404232;6.922940;561.25;10.94;54;39;-2;3;0.98;-4.04;155.0;2.5;0.0;0.00;938843;2.68;80.62;26;2.0
654.29;1;2026-01-21 11:57:40.80;46.404244;6.922963;560.50;10.99;54;35;3;2;0.99;-4.05;148.1;2.5;0.0;0.00;938999;2.69;80.62;26;2.0
654.52;1;2026-01-21 11:57:41.00;46.404256;6.922987;559.75;11.09;55;33;1;1;0.94;-4.23;145.6;2.5;0.0;0.00;939157;2.69;80.62;26;2.0
654.69;1;2026-01-21 11:57:41.20;46.404268;6.923012;558.98;11.25;55;32;-1;0;1.00;-4.40;140.6;2.5;0.0;0.00;939275;2.69;80.63;26;1.9
654.89;1;2026-01-21 11:57:41.40;46.404276;6.923036;558.18;11.35;55;33;1;-2;0.95;-4.41;134.9;2.5;0.0;0.00;939415;2.69;80.63;26;1.9
655.09;1;2026-01-21 11:57:41.60;46.404292;6.923060;557.37;11.52;55;36;0;-5;0.98;-4.50;136.3;2.5;0.0;0.00;939558;2.69;80.64;26;1.8
655.28;1;2026-01-21 11:57:41.80;46.404304;6.923085;556.54;11.69;55;38;0;-6;0.97;-4.51;137.8;2.3;0.0;0.00;939639;2.69;80.64;27;1.7
655.52;1;2026-01-21 11:57:42.00;46.404316;6.923110;555.71;11.87;54;43;-4;-8;0.96;-4.29;137.0;2.3;0.0;0.00;939738;2.69;80.64;24;1.7
655.69;1;2026-01-21 11:57:42.20;46.404328;6.923135;554.82;11.93;53;47;-1;-10;0.95;-4.33;141.9;2.3;0.0;0.00;939803;2.69;80.65;21;1.6
655.89;1;2026-01-21 11:57:42.40;46.404344;6.923161;553.96;12.10;54;49;-1;-12;0.98;-4.18;153.5;2.3;0.0;0.00;939842;2.70;80.66;19;1.6
656.08;1;2026-01-21 11:57:42.60;46.404356;6.923186;553.07;12.23;53;50;1;-12;0.98;-4.27;161.0;2.3;0.0;0.00;939857;2.70;80.67;18;1.5
656.28;1;2026-01-21 11:57:42.80;46.404368;6.923212;552.15;12.47;53;50;-2;-11;0.94;-4.40;168.7;2.3;0.0;0.00;939892;2.69;80.67;16;1.5
656.53;1;2026-01-21 11:57:43.00;46.404380;6.923238;551.24;12.58;52;48;-1;-8;1.01;-4.44;178.7;2.3;0.0;0.00;939966;2.70;80.69;15;1.5
656.69;1;2026-01-21 11:57:43.20;46.404396;6.923264;550.32;12.79;51;47;-3;-8;0.97;-4.50;178.8;2.3;0.0;0.00;940041;2.69;80.68;14;1.4
656.92;1;2026-01-21 11:57:43.40;46.404412;6.923290;549.38;12.92;51;44;-3;-6;0.95;-4.67;178.3;2.3;0.0;0.00;940180;2.69;80.69;14;1.4
657.10;1;2026-01-21 11:57:43.60;46.404428;6.923316;548.44;13.06;50;45;1;-5;0.91;-4.74;176.6;2.3;0.0;0.00;940316;2.69;80.69;13;1.4
657.28;1;2026-01-21 11:57:43.80;46.404440;6.923342;547.44;13.17;49;45;-1;-6;0.96;-4.85;183.1;2.3;0.0;0.00;940406;2.69;80.70;11;1.3
657.54;1;2026-01-21 11:57:44.00;46.404456;6.923369;546.44;13.33;49;47;1;-5;1.02;-4.72;190.7;2.3;0.0;0.00;940506;2.69;80.71;10;1.3
657.69;1;2026-01-21 11:57:44.20;46.404472;6.923395;545.46;13.48;49;47;-3;-5;1.03;-4.67;197.1;2.3;0.0;0.00;940550;2.68;80.70;9;1.3
657.89;1;2026-01-21 11:57:44.40;46.404488;6.923422;544.48;13.62;48;46;0;-4;1.08;-4.72;199.8;2.3;0.0;0.00;940637;2.67;80.70;8;1.3
658.09;1;2026-01-21 11:57:44.60;46.404508;6.923448;543.51;13.76;48;45;0;-3;1.14;-4.32;201.1;2.3;0.0;0.00;940749;2.66;80.71;7;1.2
658.28;1;2026-01-21 11:57:44.80;46.404520;6.923476;542.62;14.07;48;41;-1;-3;1.14;-4.30;199.5;2.3;0.0;0.00;940878;2.65;80.72;6;1.2
658.54;1;2026-01-21 11:57:45.00;46.404540;6.923502;541.77;14.18;47;38;1;-3;1.11;-3.92;212.5;2.3;0.0;0.00;941010;2.66;80.72;6;1.2
658.69;1;2026-01-21 11:57:45.20;46.404556;6.923529;541.06;14.43;48;36;-2;-4;1.07;-4.06;217.5;2.3;0.0;0.00;941067;2.66;80.72;6;1.1
658.90;1;2026-01-21 11:57:45.40;46.404576;6.923557;540.28;14.57;47;34;-1;-3;1.15;-3.80;210.1;2.3;0.0;0.00;941148;2.66;80.72;6;1.1
659.10;1;2026-01-21 11:57:45.60;46.404596;6.923585;539.57;14.82;47;32;-2;-2;1.15;-3.59;204.2;2.3;0.0;0.00;941328;2.66;80.74;6;1.0
659.29;1;2026-01-21 11:57:45.80;46.404612;6.923613;538.90;15.00;47;35;4;-3;1.24;-3.07;207.7;2.3;0.0;0.00;941444;2.66;80.74;7;0.9
659.53;1;2026-01-21 11:57:46.00;46.404632;6.923641;538.34;15.32;47;37;-5;-4;1.07;-3.03;218.8;2.3;0.0;0.00;941492;2.66;80.74;3;0.9
659.70;1;2026-01-21 11:57:46.20;46.404652;6.923670;537.82;15.37;47;40;1;-3;1.17;-2.32;234.1;2.3;0.0;0.00;941485;2.65;80.75;1;0.9
659.90;1;2026-01-21 11:57:46.40;46.404672;6.923699;537.33;15.35;47;46;4;-4;1.18;-1.86;245.6;2.3;0.0;0.00;941430;2.65;80.75;359;0.8
660.09;1;2026-01-21 11:57:46.60;46.404688;6.923728;536.92;15.50;49;51;4;-4;1.14;-1.51;247.2;2.3;0.0;0.00;941381;2.65;80.76;357;0.8
660.29;1;2026-01-21 11:57:46.80;46.404704;6.923758;536.56;15.42;49;56;6;-2;1.13;-1.31;245.0;2.3;0.0;0.00;941407;2.65;80.77;357;0.8
660.54;1;2026-01-21 11:57:47.00;46.404724;6.923788;536.22;15.50;49;60;7;-1;1.10;-1.25;238.8;2.3;0.0;0.00;941502;2.66;80.79;359;0.8
660.69;1;2026-01-21 11:57:47.20;46.404744;6.923818;535.96;15.31;50;57;6;-1;1.00;-1.21;233.4;2.3;0.0;0.00;941565;2.65;80.80;357;0.8
660.89;1;2026-01-21 11:57:47.40;46.404760;6.923846;535.81;15.15;50;53;9;-1;1.11;-1.18;229.3;2.3;0.0;0.00;941627;2.66;80.81;356;0.8
661.09;1;2026-01-21 11:57:47.60;46.404776;6.923876;535.64;15.03;51;51;8;0;1.12;-0.89;227.9;2.3;0.0;0.00;941663;2.66;80.82;354;0.8
